epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,ot_topk_loss,ot_loss,eta_1,align_loss,sigma,entropy_loss,eta_2,ot_match_loss,epoch_warmup
119,-2.4547136250664208,0.00011456161344286182,0.012414387482054094,100.0,84.81751824817518,0.6292422191015702,0.10875593564089607,0.06645552507218193,0.09600526094436646,0.0220840367324212,0.1,0.06079428642988205,0.8704260587692261,6.471751304856939e-05,False
120,-2.440355230780209,0.00037352319093282164,0.012734644553240608,99.95404411764706,84.91484184914842,0.6291369240205528,0.11614131927490234,0.07623675662805052,0.0959537997841835,0.024909944876151925,0.1,0.0638741342460408,0.869672417640686,8.737902745077222e-05,False
121,-2.4478430888232063,0.00027873578122406635,0.012181678239037009,99.90808823529412,84.37956204379562,0.6250127092593093,0.11050575116977972,0.07089650433729677,0.09590395539999008,0.02328779734671116,0.1,0.07357303009313695,0.8689305782318115,7.676704134449691e-05,False
122,-2.46372353329378,1.7217049877913002e-05,0.01211154373253093,100.0,83.55231143552311,0.6284461702068717,0.08123173674239832,0.07336944254005656,0.09585410356521606,0.02244161398095243,0.1,0.08139929723213701,0.8682006001472473,7.533319790929775e-05,False
123,-2.4658375908346737,1.754006101230195e-05,0.011860031853703892,100.0,83.64963503649635,0.6226715427423232,0.07508068663232467,0.07008875533938408,0.0958036556839943,0.02131150317761828,0.1,0.07864843769108548,0.8674823641777039,7.056030752959058e-05,False
124,-2.4666920830221737,1.0286860425962378e-05,0.012291221495936899,100.0,83.94160583941606,0.626501393260626,0.09170058961300288,0.07334829932626556,0.09575360268354416,0.02296625992611927,0.1,0.06659481082769002,0.8667761087417603,8.831126358606579e-05,False
125,-2.469026060665355,2.816683788483608e-05,0.011258178335778853,100.0,83.99026763990268,0.6276656900214822,0.09752806758179385,0.06119031897362541,0.09570402652025223,0.020204350407070974,0.1,0.07029163399163414,0.866081714630127,6.0734725326149015e-05,False
126,-2.461339642019833,0.00020997072371809576,0.011020368074669558,99.95404411764706,83.94160583941606,0.6285031478742052,0.08600657433271408,0.058480197673334795,0.09565521031618118,0.01894661208943409,0.1,0.06212624272002893,0.8653989434242249,5.246784327455851e-05,False
127,-2.468059413573321,5.637615402984947e-05,0.012075685841195723,99.95404411764706,83.89294403892944,0.6266894883881298,0.12076870658818413,0.0696018756750752,0.0956076979637146,0.0234812052701326,0.1,0.06066596442285706,0.8647279143333435,8.460241074584807e-05,False
128,-2.471593604368322,3.599483824162315e-05,0.011332347112543443,100.0,83.94160583941606,0.6280965482908815,0.09354278291849528,0.06828896460287712,0.095560222864151,0.02178409547709367,0.1,0.0696357841439107,0.8640692234039307,6.942994792445782e-05,False
129,-2.472494532080258,3.2152101372626954e-05,0.011720708626158097,100.0,83.64963503649635,0.6271083756161987,0.11092522718450602,0.06848022210247376,0.09551277756690979,0.022702728781630013,0.1,0.06111100622836281,0.8634216785430908,7.282366834046757e-05,False
130,-2.4766239278456745,2.5308940934946002e-05,0.01112542871166678,100.0,83.69829683698296,0.6293308266336917,0.06756213022505536,0.05904874380897073,0.09546595066785812,0.01816785560153863,0.1,0.06795543936245582,0.8627858757972717,5.512635577949421e-05,False
131,-2.476446923087625,1.2013965514136222e-05,0.011283898616538328,100.0,84.28223844282239,0.6316879614247969,0.11519589910612386,0.0661971678628641,0.09541966021060944,0.022343748084762517,0.1,0.06389486088472254,0.8621614575386047,6.932171495196492e-05,False
132,-2.478777661043055,2.794032938294656e-06,0.011767678839318892,100.0,83.99026763990268,0.6302604399889137,0.0804715178468648,0.06550638574887724,0.09537398815155029,0.020434547380051193,0.1,0.06358498597846311,0.8615488409996033,6.87496145367143e-05,False
133,-2.480317662743961,2.0726919357832015e-05,0.011117451769464156,100.0,83.84428223844282,0.6296654359766224,0.06924805242349119,0.06033255313249195,0.09532884508371353,0.018576064859243,0.1,0.06411793543135419,0.8609474301338196,6.104782989817014e-05,False
134,-2.4736238086924835,0.00015844854115426902,0.011521779000759125,99.95404411764706,83.74695863746959,0.6308133481958845,0.06049132434760823,0.061087874805226046,0.09528452903032303,0.0183263663750361,0.1,0.06973765198798741,0.8603577017784119,5.966273452299099e-05,False
135,-2.4826893105226406,1.8338732454695031e-06,0.011660468052415288,100.0,83.89294403892944,0.6313355978961801,0.07568168837357969,0.06376427916042945,0.09524130821228027,0.019759516176931998,0.1,0.06350010107545291,0.8597797155380249,6.87241273921887e-05,False
136,-2.4832528759451473,3.7551263774810865e-06,0.011505916276398827,100.0,84.23357664233576,0.6310787639385077,0.07191260969814132,0.06931103283868116,0.09519825130701065,0.020957386395072237,0.1,0.060762295389876646,0.8592129945755005,6.799417197351645e-05,False
137,-2.469622626024134,0.00028497270577244145,0.011648093952852137,99.90808823529412,84.62287104622871,0.6332311007054838,0.08567351168569397,0.060942834133611005,0.09515594691038132,0.019552627633161405,0.1,0.050799927208572626,0.8586578369140625,6.648676892783602e-05,False
138,-2.4780122532564053,0.00015224688658409992,0.011898184085593504,100.0,84.23357664233576,0.6300513144037935,0.07996795775697511,0.0595720747814459,0.09511525928974152,0.018924590693238902,0.1,0.057852311169399935,0.8581140041351318,6.634815637131825e-05,False
139,-2.4872256447287167,3.344313063865577e-06,0.011731651775977191,100.0,84.0389294403893,0.6256276976777134,0.09856725517002975,0.05795004678999677,0.09507482498884201,0.01944658308125594,0.1,0.053435350658700746,0.857581377029419,6.141757116625634e-05,False
140,-2.4865662630866554,3.3177525730653704e-05,0.011401127366458668,100.0,83.94160583941606,0.6272953884221116,0.07183504805845373,0.06508684618508115,0.09503450989723206,0.01989653750377543,0.1,0.05535143876776976,0.8570600748062134,6.614704398089088e-05,False
141,-2.4830866561216465,9.834923307624543e-05,0.011865427388864406,99.95404411764706,83.55231143552311,0.6283106963212611,0.09762154168942395,0.06415367542820818,0.0949949324131012,0.02096084039658308,0.1,0.056984087424900604,0.8565495610237122,8.268902841818464e-05,False
142,-2.4905980895547306,5.4517997967576885e-06,0.010566207854186787,100.0,83.94160583941606,0.6302450613481355,0.0884945036514717,0.06304529791369158,0.09495623409748077,0.02021654218654422,0.1,0.051270632511552644,0.8560499548912048,6.098438258478007e-05,False
143,-2.4905323841992546,1.424197943975133e-05,0.010854171041180105,100.0,83.84428223844282,0.633412953851577,0.10033649359555806,0.06267865243203499,0.0949179157614708,0.020719784257166526,0.1,0.056521905038286656,0.8555605411529541,6.659272409759818e-05,False
144,-2.4897923329297234,6.446024952859207e-05,0.011048731120193707,100.0,84.23357664233576,0.6334546094149133,0.0927897209630293,0.05532352122313836,0.09488029032945633,0.01849775859976516,0.1,0.050854345454889184,0.8550820350646973,5.478460651134168e-05,False
145,-2.493821017882403,3.800182398512842e-06,0.011229096090092379,100.0,84.23357664233576,0.6355689076277312,0.08128416647805888,0.058891362127135784,0.09484315663576126,0.018816038473125768,0.1,0.05068310459747034,0.8546141386032104,5.797921125229229e-05,False
146,-2.4925377929911896,1.4597783994302664e-05,0.01220021046259824,100.0,84.13625304136254,0.6357122690839935,0.07365311287781771,0.0653343371608678,0.09480664134025574,0.020052602843326682,0.1,0.06672552293714355,0.8541573882102966,7.272588439210427e-05,False
147,-2.49507298189051,1.4457104042013965e-06,0.01119713397587047,100.0,84.13625304136254,0.6369672143865692,0.05816756977754481,0.06732688033405472,0.09477077424526215,0.019778483382919255,0.1,0.0628664287574151,0.8537114262580872,7.676934589707183e-05,False
148,-2.490731575909783,0.0001119280376463106,0.011469388271079343,99.95404411764706,84.18491484184915,0.6359467672057045,0.07762305241297274,0.056408955551245636,0.0947355329990387,0.018011823899167424,0.1,0.051238306524122465,0.8532756567001343,5.686461886130821e-05,False
149,-2.4958369591656853,9.536932644911812e-06,0.011586381232037264,100.0,84.18491484184915,0.6364246166348826,0.08346518644076936,0.06528522885021042,0.0947013646364212,0.02052985120783834,0.1,0.057336359558736574,0.8528504371643066,7.056929451423725e-05,False
150,-2.4976931039024803,3.160840456092394e-06,0.011402269496637233,100.0,84.37956204379562,0.6358376868635686,0.09231596768778913,0.06026185413493829,0.09466762095689774,0.019715414766003105,0.1,0.05120952909483629,0.8524354696273804,6.830567283887991e-05,False
151,-2.4927869965048397,7.329722922206121e-05,0.01294767330674564,99.95404411764706,84.5742092457421,0.6357696411637778,0.05164292914902463,0.07448569685220718,0.09463465213775635,0.021244187565410837,0.1,0.050616405685158336,0.8520307540893555,8.123376595476122e-05,False
152,-2.4999927632948933,9.76419350706692e-06,0.010831374455900752,100.0,84.47688564476886,0.640912295130589,0.07279683342751335,0.05916735332678346,0.09460252523422241,0.01846252239364035,0.1,0.05035286791184369,0.8516368865966797,6.168450058526908e-05,False
153,-2.499697306576897,5.6655514939888344e-06,0.011550955912646125,100.0,84.47688564476886,0.6382533695372714,0.05640641172580859,0.06720414779642049,0.09457061439752579,0.01966095655499136,0.1,0.061242532752016014,0.8512523770332336,7.919750083494685e-05,False
154,-2.502238189472872,2.8755650937530592e-06,0.01056727723163717,100.0,84.37956204379562,0.6374242268510043,0.09194803993929834,0.054631373899824476,0.09453928470611572,0.018281181233332437,0.1,0.049115463926949925,0.8508779406547546,5.187079574063639e-05,False
155,-2.503047424204209,2.689008131665439e-06,0.010704149656436023,100.0,84.42822384428224,0.6395584264727643,0.09081023537060794,0.05395018353181727,0.09450863301753998,0.018058143227415925,0.1,0.04786897823214531,0.8505130410194397,6.0171520197079243e-05,False
156,-2.502701058107264,1.1580456912989067e-05,0.011107592459987192,100.0,84.37956204379562,0.6405011474092516,0.06578733892563511,0.05945313678068273,0.09447876363992691,0.01818600412019912,0.1,0.06001900596653714,0.8501579761505127,6.67055785871686e-05,False
157,-2.502669292337754,2.1868665163287244e-05,0.010814340675578397,100.0,84.28223844282239,0.6372899408607493,0.06378665654098287,0.06279129754094516,0.09444966167211533,0.01892009032342364,0.1,0.0604590460219804,0.8498130440711975,6.586581559317624e-05,False
158,-2.506004403619205,8.044058399250657e-06,0.01073091389501796,100.0,84.18491484184915,0.6359805108079777,0.04984157138011035,0.05370815821430262,0.09442133456468582,0.015948363634593347,0.1,0.04455829020041753,0.8494773507118225,5.8491313907057594e-05,False
159,-2.5045601339901196,1.2051361475287462e-06,0.011354321504340452,100.0,84.18491484184915,0.633445864234201,0.07881735177601085,0.06308581964934573,0.09439373761415482,0.019750589121352222,0.1,0.053292721729068196,0.8491512537002563,7.653390971159645e-05,False
160,-2.506575724657844,4.633500585568714e-06,0.010722526732613058,100.0,84.0389294403893,0.6314948351192048,0.08264897445983746,0.05452190229997916,0.09436666965484619,0.017794425927979106,0.1,0.04682425716344048,0.8488346338272095,6.300335756831748e-05,False
161,-2.504641056060791,4.782159705866086e-05,0.011069928460261402,99.95404411764706,83.74695863746959,0.6348072693268229,0.06322636356686845,0.0565508972196018,0.09434030950069427,0.01733090542256832,0.1,0.054084527799311805,0.8485273122787476,6.372543151990292e-05,False
162,-2.5008465682759002,0.0001291018458234937,0.010713330086539774,99.95404411764706,83.89294403892944,0.633227807365445,0.08813117828000994,0.054088661337600034,0.09431484341621399,0.017960522378630498,0.1,0.043277320999871284,0.8482288122177124,6.35954301662209e-05,False
163,-2.5084336224724266,6.982048725113961e-06,0.0105423563543488,100.0,83.84428223844282,0.6290948499924367,0.06763985522967927,0.05640800384914174,0.09429022669792175,0.017512626945972443,0.1,0.05461873990647933,0.8479391932487488,5.726624166366973e-05,False
164,-2.5092361955081715,3.58640322166834e-06,0.010276273769490859,100.0,83.74695863746959,0.6342541612802549,0.09337660834631499,0.05440378254827331,0.09426616132259369,0.018299101632745826,0.1,0.04315934801364646,0.8476584553718567,5.8651514657814166e-05,False
165,-2.4797998246024635,0.0005453108421194737,0.010559335350990295,99.95404411764706,84.0389294403893,0.6340101965442565,0.06156087666749954,0.05567783314515563,0.09424282610416412,0.017028039156952324,0.1,0.04080235363696428,0.8473861813545227,6.107360519201714e-05,False
166,-2.5097665506250717,7.491705840787772e-06,0.010269215001779445,100.0,83.74695863746959,0.628751434013498,0.09747647822779767,0.056869263596394486,0.0942211002111435,0.019122315077658963,0.1,0.041462514741236675,0.8471226096153259,6.235087643932168e-05,False
167,-2.510057168848374,1.4430178701520818e-05,0.010989205363918753,100.0,83.84428223844282,0.6289955743765437,0.07427177556297358,0.05542542237569304,0.09419913589954376,0.017602521159193096,0.1,0.04702304709045326,0.8468677997589111,6.51533028918921e-05,False
168,-2.507501419852762,5.96660294810229e-05,0.010846425505245434,99.95404411764706,83.99026763990268,0.6282847519080145,0.08260955223265816,0.059222050887696887,0.09417776018381119,0.018972655374775913,0.1,0.044136919300345814,0.8466215133666992,7.333066990694908e-05,False
169,-2.5058103308958164,0.00010859108900743642,0.011071973425500533,99.95404411764706,83.7956204379562,0.6291097731103562,0.05369164290673593,0.057219390921732956,0.09415717422962189,0.01702283339246231,0.1,0.05679684756871532,0.846383273601532,6.680610685554497e-05,False
170,-2.5121041886946736,6.407941049413988e-07,0.010611497304018806,100.0,84.0389294403893,0.6284000625796834,0.09373288338675219,0.05559629245715983,0.09413725882768631,0.018618872279629987,0.1,0.04704990829615032,0.8461533188819885,6.630924936496954e-05,False
171,-2.512029956368839,4.590613775230381e-06,0.011241731836515315,100.0,83.69829683698296,0.627588718603589,0.05484934063518748,0.06217389992054771,0.09411780536174774,0.01832025426932994,0.1,0.048710923313218,0.8459312915802002,6.862382029152393e-05,False
172,-2.499737360898186,0.00020081277352446136,0.011057527626261991,99.95404411764706,84.0389294403893,0.6272302942109796,0.1113695834270295,0.06582727414720199,0.09409915655851364,0.022064892191659,0.1,0.045003813088816756,0.8457173705101013,7.918920966724673e-05,False
173,-2.506115576800178,0.00014032475843977718,0.010755760704769808,99.95404411764706,84.28223844282239,0.6322715205639198,0.0748531341771869,0.054879124769393134,0.09408099204301834,0.017495328012634728,0.1,0.04351859386352932,0.8455109596252441,6.578059412063071e-05,False
174,-2.5133230265449074,6.666799009317802e-07,0.011767859844600452,100.0,84.13625304136254,0.6325190395424025,0.04342851820675766,0.06285379169618382,0.09406333416700363,0.01791721029097543,0.1,0.05297538145061802,0.8453117609024048,6.467313612708548e-05,False
175,-2.5138821882360123,6.502688529341118e-07,0.01110471083837397,100.0,84.23357664233576,0.6297147385769939,0.08804912229671198,0.05860201072166948,0.09404618293046951,0.019088168245028046,0.1,0.03966968364137061,0.8451202511787415,7.041917952472646e-05,False
176,-2.513888387119069,5.544093044520918e-07,0.011620603501796722,100.0,83.99026763990268,0.6297147385769939,0.07695195560946184,0.05940306931734085,0.09402941167354584,0.01873047381420346,0.1,0.05048626179204268,0.8449361324310303,6.421632219023784e-05,False
177,-2.5162577909581803,4.822633903621502e-06,0.010876247549758238,100.0,84.23357664233576,0.6315894212404675,0.05936818701379439,0.048792483175502104,0.09401340782642365,0.015192221137968934,0.1,0.053725007044918394,0.8447591662406921,5.1381878352806194e-05,False
178,-2.5158138976377598,8.602625657056919e-07,0.010903808123925152,100.0,84.0389294403893,0.6314920665440891,0.050644913359599954,0.06025226699078784,0.09399814158678055,0.017633098725448635,0.1,0.04357866767574759,0.844589352607727,7.557240592980045e-05,False
179,-2.5161080220166374,2.9201439330919626e-06,0.010422181118937099,100.0,84.18491484184915,0.6314920665440891,0.08336629433666959,0.05638810827889863,0.09398328512907028,0.01829264181501725,0.1,0.041174921042778916,0.8444262742996216,5.4599403965232125e-05,False
180,-2.5155588458566105,8.48633753857588e-06,0.010873566655551685,100.0,83.99026763990268,0.6323106174722186,0.0891632193370777,0.057618243729366976,0.0939691886305809,0.018901367507436696,0.1,0.03887485449804979,0.8442699313163757,7.729088300787706e-05,False
181,-2.516794344958137,8.29007756037219e-07,0.010625560494030224,100.0,84.13625304136254,0.6314920665440891,0.05062115762163611,0.06109465242308729,0.09395547956228256,0.017838010290528044,0.1,0.05039789965924095,0.8441202640533447,6.657857803100556e-05,False
182,-2.518560535767499,5.998111351392682e-07,0.010393380680504967,100.0,84.0389294403893,0.6307460038862477,0.07136277361389469,0.04855588944080998,0.0939425379037857,0.015731409027734223,0.1,0.03920450390261762,0.8439770936965942,4.859591343333972e-05,False
183,-2.5167634767644547,5.663233395961577e-07,0.01093005871071535,100.0,84.28223844282239,0.6314920665440891,0.082578020170331,0.06014687699430129,0.0939299687743187,0.019206189933945152,0.1,0.038431698565973955,0.8438402414321899,8.113982777799452e-05,False
184,-2.5158800377565274,2.2832327296802814e-06,0.011707970324684592,100.0,84.0389294403893,0.6298165478926384,0.04694320436786203,0.07084805058205829,0.09391816705465317,0.02009619783390971,0.1,0.042470976491184795,0.8437096476554871,7.404981218261288e-05,False
185,-2.5166828211616066,2.046089435606625e-06,0.012800623388851391,100.0,84.13625304136254,0.6302808347292904,0.04592477026231149,0.06083891803727431,0.09390675276517868,0.017542472328333295,0.1,0.04209166546078289,0.8435851335525513,7.300777735294746e-05,False
186,-2.516545618281645,1.1329230997519597e-06,0.012101721237687504,100.0,84.13625304136254,0.6319362743813398,0.04704191316576565,0.06684053623500992,0.09389571100473404,0.019103626884958324,0.1,0.05013832964879625,0.8434668183326721,8.279493126525161e-05,False
187,-2.518176289165721,4.6055336527468385e-07,0.011392826543134801,100.0,83.99026763990268,0.6314703693322771,0.09386666480670958,0.05254296958446503,0.09388543665409088,0.017860305769478575,0.1,0.03893544159226996,0.8433542251586914,6.245946860872209e-05,False
188,-2.519937711603501,7.330889244669566e-07,0.009983709629844217,100.0,84.42822384428224,0.6306422830416837,0.09685526777277975,0.04764097096288905,0.09387554973363876,0.016779918497537866,0.1,0.038434713092796946,0.8432469367980957,5.382479899066418e-05,False
189,-2.505209544125725,0.00022658869418028658,0.010773297180147731,100.0,84.18491484184915,0.6319554807917621,0.08712135912740931,0.06184232936185949,0.09386605769395828,0.019855579361319542,0.1,0.040647256023743576,0.8431450724601746,7.785772568775642e-05,False
190,-2.519278778749354,6.841938592154239e-06,0.010459282818962546,100.0,84.18491484184915,0.6326278242159028,0.07570244360934286,0.055034642710405236,0.09385735541582108,0.017574578140150097,0.1,0.03941163804162951,0.8430483341217041,6.158960069810478e-05,False
191,-2.520542635637171,5.796764454067764e-07,0.010608585880083196,100.0,84.0389294403893,0.6338024425723856,0.04442152326159617,0.0546006069463842,0.09384898096323013,0.01589996088296175,0.1,0.04067433329627795,0.8429569602012634,5.746613351220731e-05,False
192,-2.516749213723575,7.106809969273212e-07,0.011567730237455928,100.0,84.18491484184915,0.6341728192557468,0.10744805666891967,0.0692529439487878,0.09384099394083023,0.022734019412275625,0.1,0.03493523701806279,0.8428705930709839,9.675905226579155e-05,False
193,-2.51944003385656,4.450307996836166e-06,0.01087694352163988,100.0,84.330900243309,0.6341728192557468,0.06447267872007455,0.05925184554036926,0.09383338689804077,0.018069164334412885,0.1,0.039776431396603584,0.8427891135215759,6.513769264582901e-05,False
194,-2.5195517820470474,1.0291145693528011e-06,0.01097454086822622,100.0,84.13625304136254,0.6328744219571677,0.07349149093908422,0.058079111444599485,0.09382616728544235,0.01822892959941836,0.1,0.04506415676544694,0.8427122235298157,6.91539067595252e-05,False
195,-2.519873731276568,5.669191004224504e-07,0.01093910853652393,100.0,83.94160583941606,0.6337084455145151,0.0925084000782055,0.0542497472728,0.09381967782974243,0.01821548108230619,0.1,0.039881259312524515,0.8426399827003479,5.524833688789787e-05,False
196,-2.517004770391128,5.7031811403576554e-05,0.01066346378887401,99.95404411764706,84.13625304136254,0.6329983579472148,0.09719240566825166,0.053472209721803665,0.09381359070539474,0.018261090797536513,0.1,0.038975657758248204,0.8425719141960144,6.683613772860125e-05,False
197,-2.521722344791188,1.5727285684493729e-06,0.010086412815486683,100.0,84.28223844282239,0.6341728192557468,0.08597352750161115,0.04783995537196889,0.0938078835606575,0.016282741692574584,0.1,0.03742649176103227,0.8425079584121704,4.815296297773089e-05,False
198,-2.520442443735459,6.517177352554213e-07,0.010384400101268993,100.0,84.18491484184915,0.6346380751878167,0.0959769268246258,0.055859890273388696,0.0938025638461113,0.018796823699684703,0.1,0.037263585638035744,0.8424481153488159,6.600834849985618e-05,False
199,-2.5214091048521152,6.186907584418912e-07,0.01061221694245058,100.0,84.47688564476886,0.6350100323289026,0.05592485681614455,0.05377855831209351,0.09379762411117554,0.016270749928320154,0.1,0.05029132743092144,0.8423919081687927,5.973508728750269e-05,False
200,-2.5188645194558537,1.2494450922250668e-06,0.012405254823320052,100.0,83.99026763990268,0.6350100323289026,0.06740493327379227,0.06333745227140539,0.09379269927740097,0.019242434433716184,0.1,0.044061038971823806,0.8423396348953247,7.564920687239945e-05,False
