epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,entropy_loss,eta_2,sigma,eta_1,align_loss,epoch_warmup
147,-2.897958641785842,1.1147960675746031e-06,0.001429146986741286,100.0,80.58394160583941,0.5469590040283646,0.05028657595125528,0.6239501237869263,0.01,0.08733928203582764,0.01740335451009182,False
148,-2.8985739121070275,1.7618595530340013e-06,0.0013343251668489896,100.0,80.92457420924575,0.5458081564330958,0.048696856616208185,0.6239086389541626,0.01,0.08733387291431427,0.016651615400153856,False
149,-2.896958413490882,8.995795625538632e-06,0.001557788482079139,100.0,80.7785888077859,0.5475262362561079,0.049837353768256994,0.6238670945167542,0.01,0.0873284563422203,0.018571023700328974,False
150,-2.8994037481454704,1.5963123656293787e-06,0.0011504164108863243,100.0,81.02189781021897,0.548298153517004,0.046869130260669266,0.6238253116607666,0.01,0.08732303977012634,0.016073130443692206,False
151,-2.898916479257437,1.9806067303699355e-06,0.0012946853270897499,100.0,80.63260340632604,0.5489727677559211,0.0480108865035268,0.6237835884094238,0.01,0.08731763064861298,0.01683825786010577,False
152,-2.8997725853553185,1.0703033287958655e-06,0.001206972965827355,100.0,80.92457420924575,0.54938053932567,0.04980153103287403,0.6237419247627258,0.01,0.08731221407651901,0.01565656167669938,False
153,-2.8982808993412896,1.0599765073056216e-06,0.0015146567271305965,100.0,81.02189781021897,0.5462134555457364,0.04789533372968435,0.6237002015113831,0.01,0.08730680495500565,0.01818383805310497,False
154,-2.898406428557176,9.022607660250733e-07,0.0015924692153930664,100.0,80.97323600973236,0.5458081564330958,0.04922687110419457,0.6236585378646851,0.01,0.08730139583349228,0.0179571050649079,False
155,-2.8993108089153585,1.43022266317307e-06,0.001370551035954402,100.0,80.87591240875912,0.5464258374083254,0.043989296142871566,0.6236167550086975,0.01,0.08729597926139832,0.017116780013132552,False
156,-2.8989557596353386,9.71823126175463e-06,0.001315924754509559,100.0,80.68126520681265,0.5460206059763293,0.0451513642946688,0.6235750317573547,0.01,0.08729057013988495,0.01709030925367887,False
157,-2.8997127789717454,8.453691533734269e-07,0.001312869328718919,100.0,80.82725060827251,0.5491130388643101,0.047690136300829744,0.623533308506012,0.01,0.08728516101837158,0.016904441374712264,False
158,-2.899063854951125,1.7875015834953537e-06,0.0014694663194509652,100.0,81.02189781021897,0.5456839633190271,0.045748957332510214,0.6234912872314453,0.01,0.08727975189685822,0.018011103814037945,False
159,-2.900103026169997,1.607277017721633e-06,0.0012613351528461163,100.0,80.97323600973236,0.5482865374703595,0.049595359827463444,0.6234496831893921,0.01,0.08727434277534485,0.016595178147634636,False
160,-2.9005557500399077,1.1708126800103767e-06,0.0012100045497600849,100.0,81.26520681265207,0.549931155130991,0.0468354917346285,0.6234076619148254,0.01,0.08726892620325089,0.01624755757645919,False
161,-2.8992427862607517,1.340698511976567e-06,0.0014841730778033916,100.0,81.02189781021897,0.5459521264263145,0.046383014421623486,0.6233660578727722,0.01,0.08726351708173752,0.018421536755676454,False
162,-2.8998926382798413,2.0478050960384472e-06,0.001467892756828895,100.0,80.92457420924575,0.5478919124052628,0.04625513470516755,0.6233242154121399,0.01,0.08725810796022415,0.017333387884383017,False
163,-2.8703049733088566,0.00044767984545298023,0.0015546615307147687,99.95192307692308,80.68126520681265,0.5489727677559211,0.048042543347065265,0.623282253742218,0.01,0.08725272119045258,0.017936341256762925,False
164,-2.9001337748307447,8.236141173648767e-07,0.0014357273395244892,100.0,81.0705596107056,0.5472944662887341,0.04679028785859163,0.62324059009552,0.01,0.08724746108055115,0.01758485445036338,False
165,-2.900094798895029,1.714116488967713e-06,0.0014170582477863018,100.0,81.02189781021897,0.5498114722277698,0.05027192544478636,0.6231987476348877,0.01,0.08724204450845718,0.017712092829438357,False
166,-2.9001037891094503,1.0864905080783143e-06,0.001424257571880634,100.0,80.72992700729927,0.5487051943381869,0.04632050707363165,0.6231567859649658,0.01,0.08723664283752441,0.018174055970918673,False
167,-2.9015951229975774,1.4697567421579222e-06,0.0012737081601069524,100.0,81.16788321167883,0.5497891186890054,0.04728271711904269,0.6231148838996887,0.01,0.08723123371601105,0.015748066254533254,False
168,-2.9018358120551477,2.8758744390618046e-06,0.0012045759421128494,100.0,80.92457420924575,0.5476895628275924,0.04806277393721617,0.6230730414390564,0.01,0.08722583204507828,0.015487007510203581,False
169,-2.9006886005401613,2.283600920422329e-06,0.0015364234264080342,100.0,80.97323600973236,0.5500991756443837,0.04685495384037495,0.6230310797691345,0.01,0.08722042292356491,0.017310585726339082,False
170,-2.900161603780893,2.520562145190953e-06,0.0015860630915715144,100.0,80.92457420924575,0.5497891186890054,0.04939466773603971,0.6229894161224365,0.01,0.08721501380205154,0.018361846529520474,False
171,-2.9008102637070876,1.7333112865823244e-06,0.0015127347065852239,100.0,81.02189781021897,0.5495216911143604,0.045157039208480944,0.6229473948478699,0.01,0.08720960468053818,0.017783902778934973,False
172,-2.9010102382073035,1.0550128567688744e-06,0.001510176291832557,100.0,80.82725060827251,0.5510759880863102,0.04580631034735304,0.6229053139686584,0.01,0.08720420300960541,0.01771214736195711,False
173,-2.901875096101027,1.6784563548264066e-06,0.0013302087783813477,100.0,81.02189781021897,0.5495216911143604,0.044323550264995834,0.622863233089447,0.01,0.08719880133867264,0.016682165932769957,False
174,-2.900919536443857,2.30171274550136e-06,0.0015812085225031926,100.0,80.97323600973236,0.5471730338069062,0.048808953158843975,0.6228213310241699,0.01,0.08719339221715927,0.01794330458371685,False
175,-2.9019112623654877,2.557903668735181e-06,0.001380934165074275,100.0,81.26520681265207,0.5497189760518483,0.048911137778598526,0.6227795481681824,0.01,0.0871879830956459,0.016695951871000803,False
176,-2.9026235250326304,1.115150978157577e-06,0.0012653020712045523,100.0,80.87591240875912,0.5503966728853639,0.04853495072859984,0.6227375864982605,0.01,0.08718258142471313,0.01603252379796826,False
177,-2.899961522909311,2.749426313926051e-05,0.001396512985229492,100.0,80.87591240875912,0.5461914253918352,0.0470414760737465,0.6226956248283386,0.01,0.08717717975378036,0.017865043233793516,False
178,-2.9025951422177827,1.2264399700530232e-06,0.0012645969024071327,100.0,80.7785888077859,0.5501293234100136,0.05052612690398326,0.622653603553772,0.01,0.0871717780828476,0.01651338625412721,False
179,-2.9024395025693455,1.1693744896982358e-06,0.0013384819030761719,100.0,81.0705596107056,0.5442874345275771,0.04762886154393737,0.6226115822792053,0.01,0.08716637641191483,0.017016107452890047,False
180,-2.9020583739647496,8.822995854328698e-07,0.001472940811744103,100.0,81.31386861313868,0.5476961593442329,0.050138001702725886,0.6225696802139282,0.01,0.08716096729040146,0.017626995227944392,False
181,-2.9015781696026144,2.537383454951444e-06,0.0016360878944396973,100.0,81.02189781021897,0.5472885334783436,0.050326706440402914,0.6225277185440063,0.01,0.08715556561946869,0.018199089742623843,False
182,-2.9023403571202206,3.3806260609900654e-06,0.0014476583554194524,100.0,81.02189781021897,0.5474341440571165,0.05080712522165133,0.6224859952926636,0.01,0.08715016394853592,0.0172885698123047,False
183,-2.903867160356962,2.4319793377222037e-06,0.0011767708338223971,100.0,81.31386861313868,0.5497189760518483,0.04654010012745857,0.6224438548088074,0.01,0.08714476227760315,0.015487983435965502,False
184,-2.903861530010517,1.9177736333539578e-06,0.0012396555680495042,100.0,80.92457420924575,0.548298153517004,0.04759593126722253,0.6224021315574646,0.01,0.08713936060667038,0.015620828713648595,False
185,-2.902479732953585,1.2290339693193504e-05,0.0013645722315861629,100.0,81.21654501216545,0.5470264453740827,0.0460301239330035,0.6223600506782532,0.01,0.08713395148515701,0.017016470117064624,False
186,-2.9039438321040225,1.501766750907544e-06,0.0011960891576913686,100.0,81.02189781021897,0.5485657999608603,0.047054334156788315,0.6223182082176208,0.01,0.08712855726480484,0.016161359739131652,False
187,-2.9023037543663612,9.992118824114344e-07,0.0015445369940537673,100.0,81.21654501216545,0.5491130388643101,0.0480059883915461,0.6222761273384094,0.01,0.08712315559387207,0.01882846922112199,False
188,-2.902345220859234,1.183947075926557e-06,0.001648690150334285,100.0,81.26520681265207,0.5501985098884914,0.044852429972245145,0.6222341060638428,0.01,0.0871177539229393,0.018836973965741122,False
189,-2.9035108786362867,1.0788970238505814e-06,0.001463624147268442,100.0,80.7785888077859,0.5466195505353962,0.04667111572164755,0.6221923232078552,0.01,0.08711235970258713,0.017182731793190423,False
190,-2.9040650294377253,4.265867128803681e-06,0.001247852582197923,100.0,80.72992700729927,0.5470276014435153,0.04706354710058524,0.6221502423286438,0.01,0.08710695058107376,0.016454355411518077,False
191,-2.904354630983793,1.1465412035304413e-06,0.0013509374398451585,100.0,81.0705596107056,0.5500750867720943,0.04707611592916342,0.6221081018447876,0.01,0.08710155636072159,0.016278391087857575,False
192,-2.9044684886932375,6.659450387648856e-07,0.0012870440116295448,100.0,80.92457420924575,0.5438852007806145,0.04724893154433141,0.6220661401748657,0.01,0.08709615468978882,0.016530817797264227,False
193,-2.9035070052513707,1.0776106786527006e-06,0.0014998435974121094,100.0,81.11922141119221,0.5481044296722909,0.04513465462682339,0.622024655342102,0.01,0.08709076046943665,0.018191907597849003,False
194,-2.905018054522001,1.0565695966785043e-06,0.001249083188863901,100.0,81.0705596107056,0.5488611486621684,0.04294853390982518,0.621982991695404,0.01,0.08708535879850388,0.016165604850707147,False
195,-2.904490562585684,1.6386068374994413e-06,0.0013224033208993765,100.0,80.97323600973236,0.5497339377449452,0.048985407257882446,0.6219408512115479,0.01,0.0870799571275711,0.016970728552685332,False
196,-2.9040417231046236,1.990601737625971e-06,0.0015159001717200645,100.0,81.0705596107056,0.5508077674030147,0.047635903524664736,0.6218991875648499,0.01,0.08707456290721893,0.017634227864730817,False
197,-2.9032863726982705,1.4006756686604568e-06,0.0017340889343848596,100.0,80.92457420924575,0.5492729946620284,0.04677658910648181,0.6218573451042175,0.01,0.08706916868686676,0.018950560882401008,False
198,-2.9048836708068846,2.3378226830918545e-06,0.00140456144626324,100.0,81.11922141119221,0.5520460119255107,0.04845143688412813,0.621816098690033,0.01,0.08706376701593399,0.016674002460562266,False
199,-2.9044156844799334,1.7611826297097693e-06,0.0015464626825772798,100.0,81.11922141119221,0.5516324327717231,0.045776021681152856,0.6217745542526245,0.01,0.08705837279558182,0.017682812126496663,False
200,-2.9041640244997464,3.270436605918602e-06,0.00159683502637423,100.0,81.21654501216545,0.5501985098884914,0.044671181173851854,0.6217327117919922,0.01,0.08705297112464905,0.018158449397350732,False
