epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,entropy_loss,eta_2,eta_1,align_loss,epoch_warmup
171,-3.2351796663724457,3.331010388325677e-06,0.004481797378796798,100.0,84.52554744525547,0.04712820938573434,0.5203170776367188,0.07465457916259766,0.005788792336646181,False
172,-3.2370647247021016,1.4651254662549734e-06,0.004131019573945266,100.0,84.96350364963503,0.04494955754623963,0.520009458065033,0.07461202889680862,0.006082548355110563,False
173,-3.194631935082949,0.00046726126522992435,0.005009448986787062,99.90384615384616,84.47688564476886,0.04955302026982491,0.5197176933288574,0.07457192242145538,0.006005109610179296,False
174,-3.2390639011676496,1.728753621731672e-06,0.004342140486607185,100.0,85.01216545012166,0.04589953078673436,0.5194385051727295,0.07453673332929611,0.005527726449788763,False
175,-3.2405609827775224,2.066662385074708e-06,0.004022329587202805,100.0,85.20681265206812,0.049689955608202864,0.5191723108291626,0.0745009332895279,0.005520609214615363,False
176,-3.2398139513455906,2.41097686892562e-06,0.004861913048304045,100.0,84.96350364963503,0.04586414978481256,0.5189209580421448,0.07446630299091339,0.005917498583977039,False
177,-3.2395037467663106,2.3980180926103526e-06,0.0055075831138170685,100.0,85.15815085158151,0.04616175420009173,0.5186827778816223,0.07443399727344513,0.005955585454089137,False
178,-3.2423140342418963,3.089135296144937e-06,0.004429535797009101,100.0,84.96350364963503,0.04840730715256471,0.5184563994407654,0.07440286129713058,0.005858069368136617,False
179,-3.241740186397846,2.277514064111039e-06,0.005165603527655968,100.0,85.35279805352798,0.04628455269222076,0.5182421803474426,0.07437404245138168,0.006140215788036585,False
180,-3.244191573216365,2.4708581732441485e-06,0.004363794166308183,100.0,85.15815085158151,0.05030192294372962,0.5180389881134033,0.0743463858962059,0.005577382524139606,False
181,-3.2443509101867676,4.328553932763358e-06,0.004507614213686723,100.0,85.20681265206812,0.05082225154798765,0.5178479552268982,0.07431989163160324,0.005842972048916496,False
182,-3.2452862666203424,2.7558409954053786e-06,0.0045253460223858176,100.0,85.35279805352798,0.05186933344946458,0.5176680088043213,0.07429570704698563,0.005536102302945577,False
183,-3.2461489897507887,2.614362987812386e-06,0.004384708748413966,100.0,85.1094890510949,0.04697237777022215,0.5174984931945801,0.07427268475294113,0.005856019315811304,False
184,-3.2473527541527383,1.6262603375812783e-06,0.004176717767348656,100.0,85.1094890510949,0.04827494844794274,0.5173391699790955,0.07425081729888916,0.005582139085834989,False
185,-3.2380942821502687,0.00010519409069069333,0.004458783337703118,100.0,84.96350364963503,0.046077826275275305,0.5171905755996704,0.07423016428947449,0.005496707533557827,False
186,-3.2488995185265175,1.5173073091563521e-06,0.003982749581336975,100.0,85.06082725060827,0.048816849979070515,0.5170499682426453,0.07421191781759262,0.005443606640283878,False
187,-3.2484453384692853,2.043592547369581e-06,0.004422327073720785,100.0,84.72019464720195,0.048721360271939865,0.5169187188148499,0.07419466972351074,0.005614829242516023,False
188,-3.248360090989333,1.7283084437517223e-06,0.004720734059810638,100.0,85.20681265206812,0.049583439328349556,0.5167968273162842,0.07417857646942139,0.005622576560395268,False
189,-3.2500550966996413,2.551928312099195e-06,0.00400062593129965,100.0,85.4014598540146,0.05095735289729558,0.5166825652122498,0.07416363060474396,0.005591869927369631,False
190,-3.2505248436560996,2.069550188165382e-06,0.004027217511947338,100.0,85.20681265206812,0.046913745225622104,0.5165755152702332,0.07414983958005905,0.005611363801961908,False
191,-3.2486881953019364,5.003910222985024e-06,0.005015673201817733,100.0,85.1094890510949,0.0469788396014617,0.5164750814437866,0.07413605600595474,0.005811669290638887,False
192,-3.2498202654031605,1.7630291348670933e-06,0.004803025378630712,100.0,85.15815085158151,0.04718791131789868,0.5163824558258057,0.07412341237068176,0.005649480574692671,False
193,-3.251323699951172,1.820859026006124e-06,0.0042467926557247454,100.0,85.1094890510949,0.04448148341706166,0.51629638671875,0.07411077618598938,0.005507719018854774,False
194,-3.25254111289978,3.3291451232414077e-06,0.0037116058743917025,100.0,85.25547445255475,0.04670785444860275,0.5162166357040405,0.07409929484128952,0.005359318365271275,False
195,-3.242104225892287,0.00010279374487035617,0.00450967366878803,99.95192307692308,85.25547445255475,0.047534222728930986,0.5161429643630981,0.07408897578716278,0.005671813707942,False
196,-3.25150355559129,3.3074260532937564e-06,0.004451629863335536,100.0,85.06082725060827,0.04897932238303698,0.5160747766494751,0.07407978922128677,0.0056908902067404525,False
197,-3.236759589268611,0.00017967032330283507,0.0038799085296117343,100.0,84.81751824817518,0.04937844840952983,0.5160120129585266,0.07407064735889435,0.005662452554903352,False
198,-3.2522443771362304,1.8111593896299802e-06,0.004351650751554049,100.0,85.1094890510949,0.046233447153980915,0.5159539580345154,0.07406271249055862,0.005924184606052362,False
199,-3.253270149230957,2.187730202999424e-06,0.0040042087435722355,100.0,85.25547445255475,0.04957542829215526,0.5158999562263489,0.07405468076467514,0.0054060073569417,False
200,-3.253862894498385,2.492179394572794e-06,0.0038127007392736584,100.0,85.1094890510949,0.045793646172835274,0.515849769115448,0.07404779642820358,0.005436539306090428,False
