epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,ot_topk_loss,entropy_loss,ot_loss,align_loss,ot_match_loss,eta_2,eta_1,epoch_warmup
125,-2.477078746346866,4.366755572458287e-06,0.0006263536565444048,100.0,84.330900243309,0.6324393536348116,0.10665885380962316,0.07920411492095274,0.06624566281543058,0.02192873600870371,6.875534167835106e-05,0.8656967878341675,0.09567835927009583,False
126,-2.4729798401103302,0.00012695388964884305,0.0005432928309721105,99.95404411764706,84.52554744525547,0.6341005303755128,0.09220342469566009,0.06624028634499102,0.061376125716111236,0.019983643720693448,5.888200822108261e-05,0.8650122284889221,0.0956287607550621,False
127,-2.2412096051608814,0.004321034816899448,0.0011133481474483713,99.77022058823529,84.47688564476886,0.6224232079129827,0.12850110430051298,0.06812972268637489,0.07890171097481952,0.026199962560306576,9.895912808133289e-05,0.864339292049408,0.09558237344026566,False
128,-2.475716366487391,9.040707198985675e-05,0.0007758421056410845,99.95404411764706,83.84428223844282,0.6216006508388945,0.10485428505960633,0.07652688727659337,0.06946639015394099,0.022644590202938106,7.055617778164828e-05,0.8636784553527832,0.0955524742603302,False
129,-2.4801446830525116,3.5446515543004784e-05,0.0008275789373061236,100.0,83.74695863746959,0.6225069302813827,0.10352838718715836,0.06831432725576793,0.0687090013833607,0.022391050013110918,7.476052269339561e-05,0.8630292415618896,0.09550776332616806,False
130,-2.483647612964406,1.840753972297026e-05,0.0005909555098589729,100.0,84.0389294403893,0.6259052568345004,0.07923645307036008,0.0690342152819914,0.06399969143026016,0.019991532844655654,5.957495137836839e-05,0.8623916506767273,0.09546114504337311,False
131,-2.4615838527679443,0.00040794948190423115,0.0008986136492560891,99.95404411764706,84.23357664233576,0.6275813426145652,0.10106949442449738,0.06500973859254051,0.07369871722424731,0.0235190037637949,8.169919665841222e-05,0.8617656230926514,0.09541495889425278,False
132,-2.4788152470308193,0.0001290001347208946,0.000778797794790829,99.95404411764706,84.0389294403893,0.6221552566777572,0.07752747526940178,0.07227573017863666,0.07208053701940705,0.021934473229681745,7.59297630900298e-05,0.8611514568328857,0.09537069499492645,False
133,-2.477310769698199,0.00017717548971732226,0.00076828634037691,99.95404411764706,83.84428223844282,0.6188428884444654,0.09813158893409897,0.06745679676532745,0.06895786874434527,0.02218125031932312,7.040747026193832e-05,0.8605488538742065,0.09532618522644043,False
134,-2.4884193785050335,8.189636172145957e-06,0.0008726190118228688,100.0,83.60097323600974,0.6211265698316659,0.05858707077362958,0.07773713811355479,0.06942139916560229,0.020319300977622762,6.919549666824477e-05,0.859957754611969,0.09528230130672455,False
135,-2.4895098349627327,1.753829789830728e-05,0.0007039133240194881,100.0,83.60097323600974,0.6230689968819815,0.06428469980464262,0.07012568808653775,0.06669254118905348,0.01992282545303597,7.091053617734681e-05,0.8593780994415283,0.09523843228816986,False
136,-2.4889682601479923,1.7899755378306616e-05,0.0009697535458733054,100.0,83.69829683698296,0.6242152550815323,0.08949623213094823,0.07725980987443644,0.07223277385620509,0.022569648921489716,7.328806789112551e-05,0.8588098883628845,0.09519520401954651,False
137,-2.4919369360979866,7.590993176369707e-06,0.0007491462370928596,100.0,84.0389294403893,0.6255133872743078,0.09083106631741804,0.05702841076452066,0.06603279885123758,0.02108717698823003,7.484770792550134e-05,0.8582533001899719,0.0951526090502739,False
138,-2.4934068848105038,1.0713387036489889e-05,0.0007155712913064396,100.0,84.08759124087591,0.6243397535414494,0.07913780365796651,0.059871523147996736,0.0636571978821474,0.019906554754604313,7.073014956618222e-05,0.8577079772949219,0.09511062502861023,False
139,-2.495181013556088,5.713041707371544e-06,0.0006510334856369916,100.0,83.89294403892944,0.6241055326299721,0.09728634598500588,0.05749237614081187,0.057328074513112795,0.019227368373642948,6.206510015010067e-05,0.8571739792823792,0.09506939351558685,False
140,-2.4958272401024315,2.223518217861323e-06,0.0006608437089359059,100.0,83.89294403892944,0.623072547320518,0.06945227108457509,0.05635811476146474,0.06774605679161408,0.020445241483257097,7.222799853051958e-05,0.8566510677337646,0.0950288474559784,False
141,-2.4961850783404183,5.142915995711118e-06,0.0009496387313393986,100.0,83.64963503649635,0.6205833725041952,0.08863099949324832,0.05725956795846715,0.06622584361363859,0.02103084566838601,8.566926750491428e-05,0.8561392426490784,0.09498888999223709,False
142,-2.4984817504882812,4.938348867506861e-06,0.0006254981545840993,100.0,83.55231143552311,0.6212532043085518,0.05812272604774026,0.060376324636094714,0.06343156449935015,0.01879485510289669,6.165536936297191e-05,0.855638325214386,0.0949496328830719,False
143,-2.4888456288506005,0.000191271068058039,0.0006259574609644272,99.95404411764706,83.74695863746959,0.6211284128534458,0.06775111705064774,0.0651892566067331,0.0629886636400924,0.019166726016384715,6.400803891558419e-05,0.8551483154296875,0.09491121768951416,False
144,-2.5007536271039177,3.6484272744901853e-06,0.0006026204894570744,100.0,83.99026763990268,0.6254779754611395,0.08422713222749093,0.06100126728415489,0.0562601593487403,0.018304127980681026,5.5462689381195506e-05,0.8546691536903381,0.0948740541934967,False
145,-2.501281976699829,9.288210622691944e-06,0.0006221743190989775,100.0,84.18491484184915,0.6268137894683538,0.07750729383791194,0.055787900134044534,0.05916317705722416,0.018697667428675818,6.301703390764648e-05,0.8542007207870483,0.09483673423528671,False
146,-2.500974823446835,1.421652512961453e-05,0.0008830918985254624,100.0,84.28223844282239,0.6256108400605924,0.06673367913154994,0.0696965725544621,0.06535880355273976,0.019713535795316976,7.430168796632001e-05,0.8537428379058838,0.0947999507188797,False
147,-2.502108195248772,9.483475993727766e-06,0.0008711779818815343,100.0,83.99026763990268,0.6235288959635654,0.056946472867446786,0.05645905698046965,0.06984440237283707,0.020347479018656647,7.810940609060173e-05,0.853295624256134,0.09476388245820999,False
148,-2.5006551462061264,7.637437112690042e-05,0.0006074870333952062,100.0,84.13625304136254,0.6245390767979742,0.061436460517785126,0.05722424782374326,0.059274275732391024,0.017920244485139847,5.97051766817458e-05,0.8528589010238647,0.09472857415676117,False
149,-2.503606543821447,2.3934922990399762e-05,0.0008327680475571577,100.0,83.94160583941606,0.6214535127342119,0.056973170269938075,0.06037026588969371,0.06514982988729197,0.01917035916053197,6.848679956473301e-05,0.8524325489997864,0.09469418972730637,False
150,-2.503386848113116,3.8295178547835295e-05,0.0007644751492668601,100.0,83.60097323600974,0.6221122229463091,0.08448002465507563,0.05307550509186352,0.06335856634027817,0.020099504302968,7.1722139717381e-05,0.852016806602478,0.09466041624546051,False
151,-2.5054438675151154,6.708525362722974e-06,0.0012065242318546072,100.0,83.40632603406326,0.6225596377565775,0.0537065480123548,0.0646992803496473,0.06952167390023961,0.020104898194618085,7.830471333684673e-05,0.8516111969947815,0.09462741017341614,False
152,-2.507161729476031,1.2050664386887387e-06,0.0006689289036919089,100.0,83.89294403892944,0.6217538649449695,0.10475811033564456,0.04599477076793418,0.06052852400085505,0.020404309034347534,6.854511893299572e-05,0.8512160778045654,0.09459497034549713,False
153,-2.507495277068194,7.685548204960924e-06,0.0009787854026345646,100.0,83.84428223844282,0.6229377989032084,0.0653960706994814,0.056590167915119845,0.06580807400100372,0.019762021434657714,8.039907269823529e-05,0.8508304357528687,0.09456276893615723,False
154,-2.508600992314956,1.419524838046768e-05,0.0005307302755468032,100.0,83.7956204379562,0.6229809586289379,0.08833358634044142,0.046162427923477745,0.05991763774962986,0.01942509297719773,5.800872724434799e-05,0.8504552841186523,0.0945313423871994,False
155,-2.510792886509615,1.6173219546879089e-06,0.0005856822518741383,100.0,83.69829683698296,0.6213401419355575,0.07760351962026428,0.047380656003952026,0.05576543729094898,0.01785168785820989,6.030468188435086e-05,0.8500900864601135,0.09450069814920425,False
156,-2.5113650770748364,6.845490763730729e-06,0.0007205991184010225,100.0,83.74695863746959,0.6223753195218765,0.062275417696903736,0.049992498448666406,0.05669209733605385,0.017317924265037563,6.22577488898327e-05,0.8497351408004761,0.09447082877159119,False
157,-2.5101328597349277,1.8813637215858388e-05,0.0007598259869743796,100.0,83.89294403892944,0.6199527390394475,0.06938605317298104,0.056576180545722735,0.06428125917034991,0.019571465933147597,6.369740174918929e-05,0.8493897318840027,0.0944417342543602,False
158,-2.5129342079162598,1.5081242381143056e-05,0.0006170798750484691,100.0,83.99026763990268,0.6229529700693105,0.051297228345099616,0.0461332249619505,0.05526912913602941,0.016412330407868412,6.037292608679683e-05,0.8490536212921143,0.09441334754228592,False
159,-2.5119132855359245,2.0929038354926673e-06,0.0009197417427511776,100.0,83.74695863746959,0.621088495909785,0.09819369971313897,0.04696094463853275,0.06353727859609268,0.02083334912929465,7.868959587272805e-05,0.8487271666526794,0.0943855494260788,False
160,-2.514970386729521,1.999031438264651e-06,0.0006003309698665843,100.0,83.94160583941606,0.6223612693305048,0.06066130550906939,0.04700670413234655,0.05380083138451857,0.01651274478610824,5.8943039167549136e-05,0.8484101295471191,0.09435839205980301,False
161,-2.513800494811114,6.8175139113142955e-06,0.0007724341224221623,100.0,83.69829683698296,0.6212278348116214,0.06971983567756765,0.051295130239690054,0.06273017757955719,0.019204837708350492,7.260226597923868e-05,0.848102331161499,0.0943320095539093,False
162,-2.515678419786341,5.031925128286182e-06,0.0007061958312988281,100.0,83.74695863746959,0.6228053537539336,0.058325682164115066,0.049082359408631045,0.05658955105087336,0.017096660154707292,6.597625403682126e-05,0.8478034734725952,0.09430638700723648,False
163,-2.5160165113561295,2.6227334285020813e-06,0.000657193800982307,100.0,84.08759124087591,0.6212930539961782,0.06242615685743444,0.05345382848206688,0.058648978305213595,0.01781466373187654,6.222203720586978e-05,0.8475133776664734,0.09428155422210693,False
164,-2.517040687448838,3.195170768489173e-06,0.0005342890234554515,100.0,83.64963503649635,0.6207506863466624,0.08477465370122124,0.043713921681046486,0.052755223696722704,0.017456234158838495,5.739109955731478e-05,0.8472322821617126,0.09425732493400574,False
165,-2.518129446927239,1.357123712650451e-06,0.0006274019970613368,100.0,83.74695863746959,0.6201664586802188,0.051223558209398216,0.0405231305562398,0.056213648003690386,0.016646451042855486,6.372158178932937e-05,0.8469598889350891,0.09423363953828812,False
166,-2.5178634419160733,1.3945196278253956e-06,0.0005706163013682646,100.0,83.84428223844282,0.621737668463933,0.08011260486262686,0.04143333895241513,0.05723274718312656,0.018344952944008744,6.227194118015606e-05,0.8466963171958923,0.09421072155237198,False
167,-2.5181449441348804,2.053363525329346e-06,0.0007205500322229722,100.0,83.89294403892944,0.621737668463933,0.06608316378996652,0.053032155203468656,0.05914998032590922,0.01812585580217488,6.840423146273038e-05,0.8464411497116089,0.09418857842683792,False
168,-2.5189774316899918,9.513605760957944e-07,0.0007593596682829015,100.0,83.89294403892944,0.621737668463933,0.07193006235448753,0.044466882396270245,0.05718303406063248,0.017929257715449613,7.39919082929298e-05,0.8461940288543701,0.09416720271110535,False
169,-2.517794931636137,3.4848170385427077e-05,0.0007761751904207118,100.0,83.74695863746959,0.6207506863466624,0.05051043706343455,0.05539597570896149,0.05789193554836161,0.017032391391694546,6.777168121462797e-05,0.8459555506706238,0.09414628148078918,False
170,-2.518706798553467,8.196791077520014e-07,0.0008832566878374885,100.0,83.74695863746959,0.6209520419265275,0.09607803711996359,0.04136980533161584,0.06242947105099173,0.020450097070459056,7.765518977762172e-05,0.8457251191139221,0.09412610530853271,False
171,-2.519166287253885,1.8468821216418639e-06,0.0009134306627161362,100.0,83.55231143552311,0.6199091279440235,0.06906411227057963,0.046758602318518305,0.06648788184804075,0.02011418912340613,7.802625099001863e-05,0.8455029129981995,0.09410665184259415,False
172,-2.5130910172181973,0.00012738430641021255,0.0007614283000721651,99.86213235294117,83.74695863746959,0.6209520419265275,0.08704937468556796,0.045171246699550575,0.05957588947871152,0.01928244043579873,7.199831923250767e-05,0.8452886343002319,0.09408798813819885,False
173,-2.5218660691205192,1.5173843801321977e-06,0.000721139066359576,100.0,83.60097323600974,0.6238786324840188,0.07392074386863147,0.041279810973826575,0.05330072211868623,0.017053593552726155,6.4751586465076e-05,0.8450813889503479,0.09406961500644684,False
174,-2.5205069569980396,1.012417503264875e-05,0.0011661683811860927,100.0,83.7956204379562,0.6224615576880859,0.04139215893605176,0.054839854950413984,0.06558191228438826,0.018500731107504928,7.129024433037129e-05,0.8448821306228638,0.09405169636011124,False
175,-2.5216992322136376,2.3139226783541744e-06,0.000681011115803438,100.0,83.7956204379562,0.621676336960795,0.06465936649371595,0.04541508393252597,0.062493842752540815,0.018892041791011307,7.122567780350116e-05,0.8446903228759766,0.09403454512357712,False
176,-2.522467290653902,1.452755621003502e-06,0.0007475895040175494,100.0,84.08759124087591,0.6231238023420426,0.06391768398530343,0.05256129998494597,0.05861033630721709,0.017880224239300278,6.351243727669284e-05,0.8445059657096863,0.09401778131723404,False
177,-2.5241296151105095,5.204294185039557e-06,0.0006309116587919347,100.0,83.84428223844282,0.6236284191755395,0.058302154435830957,0.055070226135499334,0.04812157526612282,0.014971577891093843,5.2152589620056784e-05,0.8443287014961243,0.09400177747011185,False
178,-2.5234952393700096,9.195401957259384e-07,0.0008450781597810634,100.0,83.64963503649635,0.621737668463933,0.049739881363861704,0.04587792188805692,0.06004689348971143,0.017538216293734664,7.899737016380052e-05,0.844158411026001,0.09398633241653442,False
179,-2.523786825292251,1.6923788191501017e-06,0.0005822251824771657,100.0,83.94160583941606,0.621737668463933,0.06966298961025827,0.0439377994660069,0.05808712016133701,0.01803281147252111,5.5763599341255886e-05,0.8439950942993164,0.09397148340940475,False
180,-2.52336591832778,1.249328822982467e-06,0.0008876674315508674,100.0,83.89294403892944,0.621737668463933,0.08571016569347943,0.04200899929684751,0.05973483139977736,0.019260629080235958,8.2825893032885e-05,0.843838632106781,0.09395738691091537,False
181,-2.524412856382482,1.3781884723647575e-06,0.0007193930008832146,100.0,83.99026763990268,0.6239598180221982,0.054343207574942536,0.042389888645094985,0.06112823262810707,0.01803226106087951,6.608535926823285e-05,0.84368896484375,0.09394367784261703,False
182,-2.5260500066420613,1.0592021482125347e-06,0.0005543372210334329,100.0,83.74695863746959,0.6221988510976275,0.053735142025877446,0.04489503844695933,0.051376719575594455,0.015557376393938767,5.2878718313021475e-05,0.8435456156730652,0.09393072873353958,False
183,-2.5245366517235253,1.1808647930338873e-06,0.0007990949294146369,100.0,83.99026763990268,0.621737668463933,0.07674553935580394,0.03785533836001859,0.06094181932070676,0.01911203355035361,7.860311790650217e-05,0.8434087038040161,0.09391816705465317,False
184,-2.522720266790951,1.4018637302496352e-06,0.001456916332244873,100.0,83.7956204379562,0.6244210065986653,0.05750441353987245,0.04642664684968836,0.07645675496143453,0.02202911034007283,7.940137263229939e-05,0.8432779312133789,0.09390637278556824,False
185,-2.5239331441767074,5.8466545119565985e-06,0.0014124302303089814,100.0,83.7956204379562,0.6231238023420426,0.04248437657952309,0.0487083845278796,0.0698114394703332,0.01962047240094227,8.6786146472578e-05,0.8431534171104431,0.09389495104551315,False
186,-2.5240219901589787,1.870550507272342e-06,0.001443926025839413,100.0,83.74695863746959,0.6238368264799424,0.04608002589905963,0.048566061236402565,0.07213243798297994,0.020382715827401948,9.120979238479562e-05,0.8430347442626953,0.09388391673564911,False
187,-2.5271271677578198,7.822574278794919e-07,0.0006779817973866182,100.0,83.7956204379562,0.6231238023420426,0.07423687660518814,0.03805214407689431,0.050216694088543165,0.01629597819684183,5.9921461797785014e-05,0.8429221510887146,0.09387364238500595,False
188,-2.5271989457747517,1.0899485424013567e-06,0.000531915356131161,100.0,83.84428223844282,0.6226608944234276,0.08682669228052392,0.04028742300236926,0.0493621517191915,0.016709689543965983,5.5633547590867453e-05,0.8428149819374084,0.09386374801397324,False
189,-2.523178956087898,3.779921940417306e-05,0.0007809505743138931,100.0,83.89294403892944,0.6221988510976275,0.07960992733783581,0.042792913449161196,0.0662600093466394,0.020586529417949563,8.20615808633567e-05,0.8427131772041321,0.09385426342487335,False
190,-2.528250820496503,1.15437904255219e-06,0.0005851177608265596,100.0,83.55231143552311,0.6239598180221982,0.04964867299970459,0.038706360603956616,0.0518476393292932,0.015472056289367816,5.542542353128631e-05,0.842616617679596,0.09384550899267197,False
191,-2.5279495575848747,1.1263836497769664e-06,0.0006203265751109404,100.0,83.84428223844282,0.6236120592795088,0.04411599423517199,0.03879543076104978,0.056775145451812184,0.01643005802350886,6.094416665505645e-05,0.8425254225730896,0.09383714199066162,False
192,-2.5239671118119182,8.276372205612608e-07,0.0010921534369973576,100.0,83.84428223844282,0.6213965806069872,0.10976225652677171,0.03900657681857839,0.07441107161781367,0.02414129044422332,0.00010081911793403218,0.8424390554428101,0.09382915496826172,False
193,-2.5272086367887607,7.552403235088016e-07,0.0007684546358445112,100.0,83.64963503649635,0.6236120592795088,0.051051158677129185,0.04732815669301678,0.06225419066408101,0.018155277706682682,7.834476887450471e-05,0.8423576354980469,0.09382155537605286,False
194,-2.5274909524356617,2.914503501597544e-06,0.0007139058674083036,100.0,83.74695863746959,0.623265837399252,0.056521616328288525,0.058634859016712976,0.05782622077009257,0.017316184390117142,6.709678146923098e-05,0.8422807455062866,0.09381432831287384,False
195,-2.52807495173286,8.922580301796255e-07,0.0006319775300867417,100.0,83.89294403892944,0.6236120592795088,0.07518214666668106,0.04411116932683131,0.05444280825117055,0.01739881362985162,5.8009064720382035e-05,0.8422085046768188,0.09380768239498138,False
196,-2.527807389988619,1.549616870482182e-06,0.000660401933333453,100.0,83.69829683698296,0.623265837399252,0.08344565123757895,0.03775273044319714,0.056687472278580946,0.018377549288903967,6.679716812761719e-05,0.8421403765678406,0.0938016027212143,False
197,-2.528938461752499,1.1644658717019036e-06,0.00043161826975205363,100.0,83.89294403892944,0.621737668463933,0.08415273314013201,0.03925308004459914,0.049884368829867416,0.01670435558566276,5.1252972993739496e-05,0.8420765399932861,0.09379590302705765,False
198,-2.528177864411298,9.292802470012623e-07,0.0006215221741620232,100.0,83.74695863746959,0.621737668463933,0.0907841695143896,0.036964782349327034,0.055066609207321614,0.018340671489782193,6.96209158109816e-05,0.8420166969299316,0.09379057586193085,False
199,-2.528723113677081,8.590006570627525e-07,0.0006450870457817527,100.0,83.74695863746959,0.621737668463933,0.04902647632886382,0.05419409428449238,0.057216553127064425,0.016783562653204975,5.620084630209021e-05,0.8419603109359741,0.09378563612699509,False
200,-2.528246248469633,2.4737351417476985e-06,0.0010988957741681266,100.0,83.89294403892944,0.621737668463933,0.05884253178887507,0.04131829618092846,0.05874671962331323,0.01766292526222327,6.82374916590668e-05,0.8419082760810852,0.09378069639205933,False
