epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,align_loss,entropy_loss,eta_2,sigma,epoch_warmup
157,-2.140737771987915,0.005118478829150691,0.018658352248808917,98.57536764705883,77.32360097323601,0.10842419415712357,0.019921993288923714,0.37667584769866047,0.845836341381073,0.01,False
158,-2.1515649486990536,0.004878310308627346,0.018385659026748994,98.57536764705883,78.00486618004867,0.10841838270425797,0.019733731470563832,0.3752859883448657,0.8456068634986877,0.01,False
159,-2.159418961581062,0.0046995777280672505,0.018317950451198745,98.85110294117646,77.51824817518248,0.10841261595487595,0.01984662639305872,0.3768333021332236,0.8453853726387024,0.01,False
160,-2.137014690567465,0.005221590125823722,0.018834944704876226,98.1158088235294,78.29683698296837,0.10840742290019989,0.020224578130771134,0.373227761072271,0.8451716303825378,0.01,False
161,-2.161152208552641,0.0046653097413261145,0.018496331704013488,98.7591911764706,78.10218978102189,0.10840167850255966,0.019840412499273524,0.3847189195015851,0.8449652194976807,0.01,False
162,-2.1456932460560516,0.005047027583179229,0.01840567873681293,98.25367647058823,77.85888077858881,0.10839610546827316,0.019750072894727484,0.3642284729901482,0.8447664976119995,0.01,False
163,-2.1629072497872746,0.004651204217225313,0.017981633763102925,99.03492647058823,77.42092457420925,0.10839077830314636,0.019606949871077257,0.3769073556451237,0.8445754051208496,0.01,False
164,-2.1547106714809643,0.004852608106482555,0.018079136224354014,98.4375,77.17761557177616,0.10838556289672852,0.019538187038372543,0.36877546415609475,0.8443915247917175,0.01,False
165,-2.158912041608025,0.004758743802085519,0.01832746999228702,98.4375,77.61557177615572,0.10838031023740768,0.01963955262566314,0.3590124573777704,0.8442147374153137,0.01,False
166,-2.1660071962019978,0.004598858930608805,0.018192720654256204,98.66727941176471,77.95620437956204,0.10837529599666595,0.019637052517603424,0.36078613119966846,0.8440451622009277,0.01,False
167,-2.1619684135212616,0.004691205453127623,0.018416756599703255,98.48345588235294,77.32360097323601,0.1083703339099884,0.019839915063451317,0.36420273780822754,0.8438824415206909,0.01,False
168,-2.1555200464585247,0.004859891062711968,0.018184699665974167,98.29963235294117,77.90754257907543,0.10836581140756607,0.019486769266864833,0.3550306295647341,0.8437265157699585,0.01,False
169,-2.151525995310615,0.0049574339817113735,0.018161465139950022,98.57536764705883,76.98296836982968,0.10836149752140045,0.019540274515748024,0.3565797174678129,0.8435771465301514,0.01,False
170,-2.1707689201130584,0.004502118551446234,0.01856665006455253,98.7591911764706,78.34549878345499,0.10835713893175125,0.019934222978704116,0.3493713368387783,0.8434341549873352,0.01,False
171,-2.1539178946438957,0.004909839864601107,0.018086154561708954,98.80514705882354,77.90754257907543,0.10835284739732742,0.01943985734354047,0.3622851354234359,0.8432977199554443,0.01,False
172,-2.1800036430358887,0.004306647995048586,0.017973451929933885,98.80514705882354,77.71289537712896,0.10834892094135284,0.01942655214053743,0.35562557507963743,0.8431674242019653,0.01,False
173,-2.1558304954977596,0.004861043985275661,0.018758777967270684,98.57536764705883,77.46958637469587,0.10834512114524841,0.019994780311689657,0.3503280264489791,0.8430431485176086,0.01,False
174,-2.1715748239966,0.004512032808955102,0.018160255187574553,98.52941176470588,77.46958637469587,0.10834132879972458,0.01944984999649665,0.34911582487470966,0.8429247736930847,0.01,False
175,-2.1748875730177937,0.0044364387662533455,0.018196061143980306,98.98897058823529,77.81021897810218,0.10833781957626343,0.01951216281775166,0.34940709962564354,0.8428122997283936,0.01,False
176,-2.1711011564030365,0.004523215075845227,0.01837700473911622,98.80514705882354,77.51824817518248,0.10833456367254257,0.019649180748006877,0.351451072622748,0.8427055478096008,0.01,False
177,-2.1838974531959083,0.004215110983589993,0.018657342202084905,98.71323529411765,77.71289537712896,0.10833106935024261,0.019743503893122953,0.3626823267515968,0.8426038026809692,0.01,False
178,-2.1612069536657894,0.004772624247433508,0.017836579176432946,98.52941176470588,77.90754257907543,0.10832802206277847,0.019466112093890413,0.3520418563309838,0.842507541179657,0.01,False
179,-2.1766350269317627,0.004414987065555418,0.01790854082826306,98.7591911764706,77.61557177615572,0.1083252876996994,0.019253649584510747,0.3515876373823951,0.8424164056777954,0.01,False
180,-2.1734791783725513,0.004492424976299791,0.017672275357386646,98.85110294117646,78.15085158150852,0.10832254588603973,0.019270944682990804,0.358209969366298,0.842330276966095,0.01,False
181,-2.14895261035246,0.005067339851794874,0.01797666515716735,98.57536764705883,77.37226277372262,0.1083199679851532,0.019466074402717984,0.3495992667534772,0.842248797416687,0.01,False
182,-2.174248127376332,0.004476267830742633,0.017979185370837942,98.52941176470588,78.05352798053528,0.10831764340400696,0.019530795295448863,0.3477628301171696,0.8421720862388611,0.01,False
183,-2.1913988449994255,0.004076942116679514,0.01800691577441552,98.57536764705883,78.00486618004867,0.10831531882286072,0.01947311728316195,0.34658002152162437,0.8420999050140381,0.01,False
184,-2.1850452423095703,0.004229772726402563,0.018040934139314818,98.71323529411765,77.71289537712896,0.10831312090158463,0.019482729956507683,0.341891851495294,0.8420323133468628,0.01,False
185,-2.1823557264664593,0.004298042779897942,0.01793825483935721,98.85110294117646,77.85888077858881,0.10831093043088913,0.01941315720186514,0.3406936701606302,0.8419684767723083,0.01,False
186,-2.174343831398908,0.004490226767409374,0.017780611620229834,98.62132352941177,77.85888077858881,0.10830901563167572,0.01932600052917705,0.34362615469624014,0.8419089317321777,0.01,False
187,-2.170890317243688,0.0045609569437254005,0.01809754124020829,98.52941176470588,77.90754257907543,0.10830725729465485,0.01958373605328448,0.3518390813294579,0.841853141784668,0.01,False
188,-2.1636741441838883,0.004738342516836436,0.017956798238789335,98.7591911764706,78.24817518248175,0.10830553621053696,0.01943826094708022,0.34679504177149606,0.841801106929779,0.01,False
189,-2.183734515134026,0.004265079096726635,0.018153120051412022,98.94301470588235,78.10218978102189,0.10830413550138474,0.019545574398601755,0.34619660237256217,0.8417526483535767,0.01,False
190,-2.192684524199542,0.004066184163093567,0.017723850358058426,98.66727941176471,77.61557177615572,0.10830271244049072,0.01928066714283298,0.3475058411850649,0.8417075872421265,0.01,False
191,-2.18698488964754,0.004193078329348389,0.018146357882548782,98.62132352941177,77.5669099756691,0.10830096155405045,0.01949272315730067,0.3448244648821214,0.8416652083396912,0.01,False
192,-2.173037486917832,0.004522488616845187,0.018073788898832658,98.80514705882354,77.0316301703163,0.10829921066761017,0.019596742137390023,0.3429121287430034,0.8416261076927185,0.01,False
193,-2.1833587253794953,0.004280082580140408,0.01798440669389332,98.62132352941177,78.05352798053528,0.10829770565032959,0.019366739427342135,0.3550855412202723,0.8415904641151428,0.01,False
194,-2.1948576394249413,0.004025574883117396,0.01744380669997019,98.94301470588235,77.2749391727494,0.10829638689756393,0.018978893099462286,0.35386168430833254,0.8415567278862,0.01,False
195,-2.17874916862039,0.00439062509137918,0.018008147256777567,98.85110294117646,77.90754257907543,0.10829507559537888,0.019453251076971784,0.351616827880635,0.8415256142616272,0.01,False
196,-2.1842838595895206,0.004268184879466015,0.017856535337427083,98.85110294117646,77.2749391727494,0.10829375684261322,0.019240890355671152,0.348675177377813,0.8414971232414246,0.01,False
197,-2.2031068801879883,0.003831624861477929,0.017560431678943774,99.08088235294117,77.81021897810218,0.10829244554042816,0.01909416278495508,0.3542768832515268,0.8414701223373413,0.01,False
198,-2.178745213676901,0.0044004545369021155,0.017872646122294313,98.80514705882354,77.76155717761557,0.10829143226146698,0.019375441267209893,0.34353993570103364,0.8414454460144043,0.01,False
199,-2.194655740962309,0.004028613473672201,0.0178423392422059,98.8970588235294,78.05352798053528,0.10829048603773117,0.019271068274974823,0.3460455519311568,0.8414227366447449,0.01,False
200,-2.1937270164489746,0.004032865769284613,0.01839593967751545,98.8970588235294,78.00486618004867,0.10828959941864014,0.019632496378001046,0.3564002636600943,0.8414014577865601,0.01,False
