epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,align_loss,eta_1,eta_2,entropy_loss,epoch_warmup
154,-3.1731356804187483,1.8762104158127795e-06,0.0011980194311875564,100.0,79.7566909975669,0.5307828167813918,0.012556013070906584,0.07813706994056702,0.5304274559020996,0.02550202513543459,False
155,-3.1758209228515626,4.969221080465867e-07,0.0010959992041954627,100.0,80.04866180048661,0.5307828167813918,0.012304843532351346,0.07805375009775162,0.5298203229904175,0.024329386787632336,False
156,-3.1780826275165266,6.96680212733178e-07,0.001041267468379094,100.0,80.14598540145985,0.5344070180711147,0.012058294406877114,0.07797332853078842,0.5292330384254456,0.03002678000439818,False
157,-3.1803080045259917,9.745757028330087e-07,0.001035023652590238,100.0,80.19464720194647,0.5365404406726125,0.011817472814940489,0.07789589464664459,0.5286663174629211,0.029201939802330275,False
158,-3.1819827446570765,4.018613014390181e-07,0.0011566235468937801,100.0,80.04866180048661,0.5340168668598707,0.012251710669639019,0.07782108336687088,0.5281197428703308,0.027446671589635884,False
159,-3.1848553877610426,7.816434147592041e-07,0.0009328282796419584,100.0,79.7566909975669,0.5311698679446489,0.011164424661546945,0.07774876058101654,0.5275924205780029,0.02743300938835511,False
160,-3.1870573483980618,3.6386983494661143e-07,0.0008614320021409254,100.0,79.85401459854015,0.5362762539704186,0.010884861916733476,0.07767891138792038,0.5270845293998718,0.02708828579634428,False
161,-3.1875271687140834,2.9662614622338877e-07,0.001170222575847919,100.0,80.09732360097324,0.5344070180711147,0.01259066672422565,0.0776103287935257,0.5265930891036987,0.025226143496827436,False
162,-3.1894936378185568,3.86795148913804e-06,0.0011256162936870869,100.0,79.85401459854015,0.5369313448772753,0.01167589256969782,0.07754421979188919,0.5261202454566956,0.027936302598279256,False
163,-3.1909076433915358,4.587087519507367e-06,0.0011676403192373422,100.0,79.85401459854015,0.5352330969621075,0.012037727451668336,0.07748055458068848,0.5256667137145996,0.02708456597219293,False
164,-3.193234836138212,8.515777459194851e-07,0.0010547372011037973,100.0,80.2919708029197,0.5360129614230592,0.01165844127894021,0.07741934061050415,0.5252289772033691,0.02850098221634443,False
165,-3.1948888008411114,1.8969137423906745e-06,0.0010233081304110013,100.0,80.2919708029197,0.5373230002337723,0.011516715579021435,0.07736057043075562,0.5248093605041504,0.02724632813523595,False
166,-3.1961821262653056,4.096636897607744e-07,0.0010803837042588453,100.0,79.7566909975669,0.5362762539704186,0.012101706812301508,0.07730424404144287,0.5244065523147583,0.0252380840265407,False
167,-3.1983620460216815,1.0558761019023696e-06,0.0009723360721881573,100.0,80.04866180048661,0.5366672316649209,0.010885238060011314,0.07724916189908981,0.5240203738212585,0.027292468019116382,False
168,-3.1999906686636117,7.594632705729345e-07,0.0009447226157555214,100.0,79.95133819951339,0.5354965368415812,0.010552302941393393,0.07719650119543076,0.5236504673957825,0.02877896182382336,False
169,-3.201035554592426,3.2858662950893896e-07,0.0010287908407358023,100.0,79.95133819951339,0.5374514440719421,0.010975528916773888,0.07714627683162689,0.5232973694801331,0.027816994989720675,False
170,-3.201722126740676,6.970476949752502e-07,0.0011485769198491024,100.0,80.19464720194647,0.537058960440932,0.01173723921036491,0.07709846645593643,0.5229599475860596,0.026612511291526832,False
171,-3.2029985684614917,1.1777936788184626e-06,0.00113222232231727,100.0,79.90267639902676,0.5364040126778161,0.01166685429903177,0.07705307751893997,0.5226382613182068,0.025633506698963734,False
172,-3.2044105493105377,8.65900763188291e-07,0.0010962798045231746,100.0,79.90267639902676,0.5378446863535592,0.011474065138743474,0.07700890302658081,0.522331953048706,0.023447782988660036,False
173,-3.2062147030463586,1.0596505006992958e-06,0.00095062439258282,100.0,80.2433090024331,0.5360129614230592,0.01050527048512147,0.07696714997291565,0.5220393538475037,0.026435957103967667,False
174,-3.206954442537748,5.413679551689545e-07,0.0010465704477750338,100.0,80.19464720194647,0.5362762539704186,0.010913010944540684,0.0769277960062027,0.5217607617378235,0.026293492016310874,False
175,-3.2083200748150165,5.708095246931704e-07,0.0010051498046288122,100.0,80.0,0.5374514440719421,0.010404670009246239,0.07688965648412704,0.521496593952179,0.02548198072383037,False
176,-3.205648627647987,4.8121749264413875e-05,0.000896300719334529,100.0,80.04866180048661,0.5374514440719421,0.010024287931334514,0.07685396075248718,0.5212445855140686,0.026016718514550192,False
177,-3.209745814250066,2.3187388967662933e-06,0.00099944518162654,100.0,80.04866180048661,0.5362258859413176,0.01097882130684761,0.07682068645954132,0.5210057497024536,0.027527849942159194,False
178,-3.211297339659471,6.917245072530092e-07,0.0008880798633282001,100.0,80.19464720194647,0.537581687625087,0.010335583848735461,0.07678855210542679,0.5207808017730713,0.02669019907569656,False
179,-3.211879869607779,4.6010279263465094e-07,0.0009607250873859112,100.0,80.09732360097324,0.5365335542763591,0.010577162369512595,0.07675760984420776,0.5205676555633545,0.02731699633698624,False
180,-3.2125600778139556,4.133921671030276e-07,0.0010230357830341046,100.0,80.09732360097324,0.537581687625087,0.010614959071748531,0.07672906666994095,0.5203654766082764,0.02607078696242892,False
181,-3.2130007340357856,1.559255887879811e-06,0.0010874051314133865,100.0,80.34063260340632,0.537581687625087,0.010814873197187599,0.07670173048973083,0.520175039768219,0.025241717810814197,False
182,-3.2142652328197774,7.747772884797016e-07,0.0009725469809312087,100.0,80.04866180048661,0.5367958149436668,0.010207066190643953,0.07667677104473114,0.519995927810669,0.02592205208224746,False
183,-3.2153009744790886,1.407606294607105e-06,0.0008577933678260216,100.0,80.34063260340632,0.5371883719941911,0.009817836261712587,0.07665301114320755,0.5198258757591248,0.02440353316756395,False
184,-3.2160452365875245,7.936733828509764e-07,0.0008387318024268517,100.0,80.04866180048661,0.5367958149436668,0.009804785867723135,0.07663044333457947,0.5196669101715088,0.02278517079897798,False
185,-3.215938689158513,4.6287917462050335e-07,0.000989099649282602,100.0,80.19464720194647,0.5367958149436668,0.010657473653554916,0.0766090676188469,0.5195172429084778,0.02343424350882952,False
186,-3.217056655883789,6.152537709251777e-07,0.0008617575352008526,100.0,79.95133819951339,0.5360129614230592,0.010089535696002154,0.07659007608890533,0.5193778276443481,0.019925460423557806,False
187,-3.2166396801288313,6.901183499808693e-07,0.0010387668242821326,100.0,79.90267639902676,0.5367958149436668,0.011042666807770728,0.07657227665185928,0.5192465782165527,0.02521982751786709,False
188,-3.216606539946336,1.1111273113492907e-06,0.0011545758980971116,100.0,80.2919708029197,0.5367958149436668,0.01155941649340093,0.07655566185712814,0.5191241502761841,0.024844154086895286,False
189,-3.218038922089797,1.0738072612836137e-06,0.0009917745223412147,100.0,80.19464720194647,0.5367958149436668,0.01032974788059409,0.07654024660587311,0.5190113186836243,0.020983953297568057,False
190,-3.2188891080709605,4.863183140840349e-07,0.0008470737017118013,100.0,80.04866180048661,0.5357505535647374,0.009898040300378433,0.07652600854635239,0.5189042091369629,0.02543894236620802,False
191,-3.2191537710336537,6.321486382013028e-07,0.0009241324204664964,100.0,80.09732360097324,0.5367958149436668,0.009874755745896927,0.07651178538799286,0.5188032984733582,0.024319361572941907,False
192,-3.2196023647601786,5.415872383178584e-07,0.0008820478732769305,100.0,80.09732360097324,0.5364040126778161,0.009891446178349165,0.07649873942136765,0.5187104940414429,0.023992923059715676,False
193,-3.2147369641524093,5.5174746334921785e-05,0.0009884439981900728,100.0,80.19464720194647,0.5356226574277693,0.010675887462611382,0.07648571580648422,0.5186231732368469,0.021471602312074258,False
194,-3.2200654910160944,6.862382507167607e-07,0.0009227092449481671,100.0,80.09732360097324,0.5374514440719421,0.010235878363108407,0.07647393643856049,0.5185418725013733,0.021199501348802677,False
195,-3.220404426868145,9.20809374745838e-07,0.000884552185352032,100.0,80.09732360097324,0.5367958149436668,0.010039885284808966,0.07646326720714569,0.5184666514396667,0.026583155789054357,False
196,-3.220154351454515,6.283504748858185e-07,0.001064151067000169,100.0,80.0,0.5371883719941911,0.010608754643740562,0.0764537900686264,0.518397331237793,0.022959555560149825,False
197,-3.2198953041663536,1.0244339507290936e-06,0.0011675715446472167,100.0,80.09732360097324,0.5374514440719421,0.01111246719956398,0.07644431293010712,0.5183340907096863,0.024565203631153474,False
198,-3.220971554976243,8.650930680595628e-07,0.0009706588891836314,100.0,80.0,0.537581687625087,0.010104882910561103,0.07643602043390274,0.5182754993438721,0.0266185668655313,False
199,-3.2211856255164513,6.541111523334236e-07,0.0010104729579045223,100.0,80.04866180048661,0.5367958149436668,0.010252438098765337,0.07642772793769836,0.518220841884613,0.020289265561419037,False
200,-3.2209921763493465,1.0014878953621922e-06,0.001032864130460299,100.0,80.14598540145985,0.5371883719941911,0.010696742762453281,0.0764206275343895,0.5181704163551331,0.02538248710334301,False
